candidate_kc_key,candidate_kc_name,question_id,matched_routes,image_tokens,content,answer,analysis,type,options,all_kc_routes
78,二量容斥,4801,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],芳草地小学四年级有$58$人学钢琴，$43$人学画画，$37$人既学钢琴又学画画，问只学钢琴的有人，只学画画的有人．,"[""21"", ""6""]",钢琴：$58-37=21$（人），画画：$43-37=6$（人）．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,4802,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],在$$1\tilde{\ }120$$的全部自然数中，既不是$$3$$的倍数也不是$$5$$的倍数的数有个．,"[""$$64$$""]","$$3$$的倍数有$$120\div 3=40$$（个），$$5$$的倍数有$$120\div 5=24$$（个），既是$$3$$的倍数又是$$5$$的倍数的有$$120\div 15=8$$（个），
因此是$$3$$的倍数或$$5$$的倍数的有$$40+24-8=56$$（个），所以既不是$$3$$的倍数也不是$$5$$的倍数的数有$$120-56=64$$（个）．",填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,4915,"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]","[""analysis_4915-image_0""]",学校组织采摘活动，共有$$46$$人参加，只采了樱桃的有$$18$$人，既采了樱桃又采了杏的有$$7$$人，既没采樱桃又没采杏的有$$6$$人，只采了杏的有人．,"[""$$15$$""]",如图，用长方形表示全体采摘人员$$46$$人，$$A$$圆表示采了樱桃的人数，$$B$$圆表示采了杏的人数．长方形中阴影部分表示既没采樱桃又没采杏的人数．由图中可以看出，全体人员是至少采了一种的人数与两种都没采的人数之和，则至少采了一种的人数为$$46-6=40$$人，所以只采了杏的人数为$$40-18-7=15$$人． analysis_4915-image_0,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]"
78,二量容斥,4945,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],某班一共有$$42$$人，有$$21$$人参加了学校组织的音乐活动，有$$16$$人参加了体育活动，两项活动都没有参加的有$$6$$人，那么两项都参加的有人．,"[""$$1$$""]",有$$21+16-(42-6)=1$$，所以两项活动都参加的有$$1$$人.,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,5012,"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]",[],某班有$$60$$人，他们穿着白色或黑色上衣，黑色或蓝色裤子，其中有$$12$$人穿白色上衣蓝裤子，有$$34$$人穿黑裤子，$$29$$人穿黑上衣，那么穿黑上衣黑裤子的有人.,"[""$$15$$""]",法$$1$$：有$$34$$人穿黑裤子，那么穿蓝裤子的有$$60-34=26$$人，有$$12$$人穿白上衣蓝裤子，说明还有$$26-12=14$$人是穿黑上衣蓝裤子，有$$29$$人穿黑上衣，那么，有$$29-14=15$$人穿黑上衣黑裤子．法$$2$$：$$34$$人穿黑裤子，他们穿白色或黑色上衣，$$29$$人穿黑上衣，他们穿黑色或蓝色裤子．再加上$$12$$人穿白色上衣蓝裤子，则比总人数多加了穿黑上衣黑裤子的人数．所以穿黑上衣黑裤子的人数为：$$(12+34+29)-60=15$$（人）．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]"
78,二量容斥,5013,"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]","[""analysis_5013-image_0"", ""analysis_5013-image_1"", ""analysis_5013-image_2""]",在春游研学的途中，同学们发现了一些可爱的小白兔．于是，数学老师提出了如下问题：森林里住着$$100$$只小白兔，凡是不爱吃萝卜的小白兔都爱吃白菜．其中爱吃萝卜的小白兔数量是爱吃白菜的小白兔数量的$$2$$倍，而不爱吃白菜的小白兔数量是不爱吃萝卜的小白兔数量的$$3$$倍．它们当中有只小白兔既爱吃萝卜又爱吃白菜.,"[""$$20$$""]",作图： analysis_5013-image_0 有小白兔$$100$$只，所以①②③一共是$$100$$只．设不爱吃萝卜的小白兔，也就是②的数量为$$1$$份，那么①是$$3$$份．因为爱吃萝卜的小白兔是爱吃白菜的$$2$$倍，所以爱吃白菜的小白兔有$$(3-1)\div (2-1)=2$$份，②③是$$2$$份，从而全部的小白兔一共有$$5$$份，而它对应$$100$$只兔子，所以每份是$$20$$只．而爱吃萝卜又爱吃白菜的小白兔恰好有$$1$$份，所以有$$20$$只．假设只爱吃白菜的为$$1$$份，则只爱吃萝卜的为$$3$$份，他们的差$$=$$爱吃萝卜和爱吃白菜的小白兔的差$$=$$爱吃白菜的小白兔$$=2$$份，因此，既爱吃白菜又爱吃萝卜的小白兔为$$1$$份，这$$100$$只小白兔对应的是：$$3+1+1=5$$份，$$1$$份为$$20$$只．所以有$$20$$只小白兔既爱吃萝卜又爱吃白菜． analysis_5013-image_1 由题意得，是一个二量的容斥原理，萝卜和白菜；并且萝卜和白菜加在一起是$$100$$只． analysis_5013-image_2 “爱吃萝卜的数量是爱吃白菜数量的$$2$$倍”有：$$a+b=2(b+c)$$ （$$1$$）“不爱吃白菜的数量是不爱吃萝卜数量的$$3$$倍”有：$$a=3c$$ （$$2$$）由（$$1$$）和（$$2$$）得：$$b=c$$、$$a=3c$$；而$$a+b+c=100$$，所以$$a=60$$、$$b=c=20$$．即有$$20$$只小白兔既爱吃萝卜又爱吃白菜．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]"
78,二量容斥,5091,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],三年级有$$108$$个小朋友去春游，带矿泉水的有$$65$$人，带水果的有$$63$$人，每人至少带一种．其中既带矿泉水又带水果的有人．,"[""$$20$$""]",总人数$$=$$带矿泉水$$+$$带水果$$-$$两者都带的．$$65+63-108=20$$（人）．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,5201,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],某班一共有$$42$$人，有$$21$$人参加了学校组织的音乐活动，有$$16$$人参加了体育活动，两项都参加的有$$1$$人，那么两项活动都没有参加的有人．,"[""$$6$$""]",有$$42-(21+16-1)=6$$，所以两项活动都没参加的有$$6$$人.,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,5230,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],某班一共有$$35$$人，每人至少参加一项活动，有$$21$$人参加了学校组织的音乐活动，有$$16$$人参加了体育活动，那么两项都参加的有人．,"[""$$2$$""]",有$$21+16-35=2$$，所以两项活动都参加的有$$2$$人.,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,5317,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],某学校开展科技和艺术兴趣小组活动，四年级共有$$60$$人，有$$41$$人参加了科技兴趣小组，有$$13$$人两个兴趣小组都参加，还有$$7$$人两个都没参加，有人参加了艺术兴趣小组．,"[""$$25$$""]",至少参加一个兴趣小组的有$$60-7=53$$（人），根据二量容斥公式，有$$53+13-41=25$$（人）参加了艺术兴趣小组．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,5336,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],某班有$$56$$人，参加英语竞赛的有$$28$$人，参加体育竞赛的有$$27$$人，如果两科都没有参加的有$$25$$人，那么同时参加英语、体育竞赛的有人．,"[""$$24$$""]","至少参加一科竞赛的有$$56-25=31$$（人），则同时参加两科竞赛的有$$(28+27)-31=24$$（人）．
故答案为：$$24$$．",填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,5338,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],三年级三班$$45$$人参加学科竞赛．成绩公布后，英语得满分的有$$10$$人，英语及语文都满分的有$$3$$人，这两科都没得满分的有$$29$$人．请问：语文得满分的有人．,"[""9""]",至少一科满分的有$$45-29=16$$（人），则语文满分的有$$16+3-10=9$$（人）．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,5360,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],某班级的学生每人都至少订阅了一种视频，订《礼花蛋》的有$$25$$人，订《超能先锋历险记》的有$$30$$人，两种都订的有$$10$$人，那么全班有人．,"[""$$45$$""]",根据二量容斥公式，全班有$$25+30-10=45$$（人）．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,5368,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],一个班共有$$30$$人，其中有$$26$$人会打羽毛球，有$$9$$人会打乒乓球，没有人两项运动都不会，这个班有人同时会打羽毛球和乒乓球．,"[""$$5$$""]",$$26+9-30=35$$．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,5765,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],某班有$$48$$人，会打篮球的有$$25$$人，会打排球的有$$18$$人，都不会的有$$12$$人．既会打篮球又会打排球的有人．,"[""$$7$$""]",某班有$$48$$人，会打篮球的有$$25$$人，会打排球的有$$18$$人，都不会的有$$12$$人．要求既会打篮球又会打排球的有多少人．首先要知道会打球的有多少人，用总人数减去都不会的，就是会打球的，$$48-12=36$$（人），而会打篮球的有$$25$$人，会打排球的有$$18$$人，这两个相加就是会打球的加上重复的，所以既会打篮球又会打排球的：$$25+18-36=7$$（人），故填$$7$$．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,5807,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],芳草地小学四年级有$$58$$人学钢琴，$$43$$人学画画，$$37$$人既学钢琴又学画画，问只学钢琴有人.,"[""$$21$$""]",$$58-37=21$$人,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6033,"[""拓展思维----计数模块----容斥原理----二量容斥""]","[""analysis_6033-image_0""]",学校组织采摘活动，共有$$46$$人参加，只采了樱桃的有$$18$$人，既采了樱桃又采了杏的有$$7$$人，既没采樱桃又没采杏的有$$6$$人，问：只采了杏的有人？,"[""$$15$$""]",如图，用长方形表示全体采摘人员$$46$$人，$$A$$圆表示采了樱桃的人数，$$B$$圆表示采了杏的人数．长方形中阴影部分表示既没采樱桃又没采杏的人数．由图中可以看出，全体人员是至少采了一种的人数与两种都没采的人数之和，则至少采了一种的人数为$$46-6=40$$人，所以只采了杏的人数为$$40-18-7=15$$人． analysis_6033-image_0,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6034,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],在$$1\sim 60$$这些自然数中：（1）$$2$$的倍数有个？（2）$$3$$的倍数有个？（3）既是$$2$$的倍数又是$$3$$的倍数有个？,"[""$$30$$"", ""$$20$$"", ""$$10$$""]",（1）$$60\div 2=30$$（个）．（2）$$60\div 3=20$$（个）．（3）既是$$2$$的倍数又是$$3$$的倍数一定是$$6$$的倍数，$$60\div 6=10$$（个），即$$1$$~$$60$$共有$$10$$个既是$$2$$的倍数又是$$3$$的倍数．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6035,"[""拓展思维----计数模块----容斥原理----二量容斥""]","[""analysis_6035-image_0""]",某次英语考试由两部分组成，结果三年级三班有$$12$$人得满分，第一部分有$$25$$人做对，第二部分有$$19$$人有错，问：三年级三班中两部分都有错的有人？,"[""$$6$$""]",如图，用长方形表示参加考试的人数，$$A$$圆表示第一部分对的人数．$$B$$圆表示第二部分对的人数，长方形中阴影部分表示两部分都有错的人数．已知第一部分对的有$$25$$人，全对的有$$12$$人，可知只对第一部分的有$$25-12=13$$人．又因为第二部分有$$19$$人有错，其中第一部分对第二部分有错的有$$13$$人，那么余下的$$19-13=6$$人必是第一部分和第二部分均有错的，即两部分都有错的有$$6$$人． analysis_6035-image_0,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6073,"[""拓展思维----计数模块----容斥原理----二量容斥""]","[""analysis_6073-image_0""]",学校组织采摘活动，共有$$46$$人参加，只采了樱桃的有$$18$$人，既采了樱桃又采了杏的有$$7$$人，既没采樱桃又没采杏的有$$6$$人，问：只采了杏的有人？,"[""$$15$$""]",如图，用长方形表示全体采摘人员$$46$$人，$$A$$圆表示采了樱桃的人数，$$B$$圆表示采了杏的人数．长方形中阴影部分表示既没采樱桃又没采杏的人数．由图中可以看出，全体人员是至少采了一种的人数与两种都没采的人数之和，则至少采了一种的人数为$$46-6=40$$人，所以只采了杏的人数为$$40-18-7=15$$人． analysis_6073-image_0,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6314,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],【课前热身1】为了丰富知识大虾和螃蟹来到图书馆看书，一个月后大虾一共看了$$48$$本书，螃蟹一共看$$32$$本书，它们共同看过的书有$$12$$本，则它们实际一共看了本书．,"[""$$68$$""]",如果将两人看过的书相加的话那么有些书被多算一次，所以我们可以利用先包含再排除思想$$.$$ $$48+32-12=68$$ （本），因此，它们实际看了$$68$$本书．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6315,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],【课前热身2】超能特战队有队员$$25$$人，每个人都会隐身术或变身术至少一个技能，其中会隐身术的有$$14$$人，会变身的有$$18$$人，那么两个技能都会的有人．,"[""$$7$$""]",$$14+18-25=7$$（人）．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6432,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],在自然数列$$1$$，$$2$$，$$3$$，$$\cdots $$，$$1000$$中，能被$$5$$或$$11$$整除的自然数有个．,"[""$$272$$""]","$$5$$的倍数有$$\left[ \frac{1000}{5} \right]=200$$（个），
$$11$$的倍数有$$\left[ \frac{1000}{11} \right]=90$$（个），
$$5$$和$$11$$的公倍数一定都是$$55$$的倍数，
而$$55$$的倍数有$$\left[ \frac{1000}{55} \right]=18$$（个），
所以被$$5$$或$$11$$整除的数有$$200+90-18=272$$（个）．",填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6433,"[""拓展思维----计数模块----容斥原理----二量容斥""]","[""analysis_6433-image_0""]",写有$$1$$到$$100$$编号的灯$$100$$盏，亮着排成一排，第一次把编号是$$3$$的倍数的灯拉一次开关，第二次把编号是$$5$$的倍数的灯拉一次开关，那么亮着的灯还有多少盏？,"[""B""]","使用文氏图辅助分析，如图，拉$$0$$次的亮，拉$$1$$次的灭，拉两次的亮，可见亮灯分两部分，拉两次部分为$$[ 100\div 15 ]=6$$盏，被拉过的灯有$$[ 100\div 3 ]+[ 100\div 5 ]-[ 100\div 15]=33+20-6=47$$盏，从而亮灯数$$=100-47+6=59$$（盏）．
 analysis_6433-image_0",单选,"{""A"": ""$$58$$"", ""B"": ""$$59$$"", ""C"": ""$$60$$"", ""D"": ""$$61$$""}","[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6434,"[""拓展思维----计数模块----容斥原理----二量容斥""]","[""analysis_6434-image_0""]",对全班同学调查发现，会游泳的有$$16$$人，会打篮球的有$$21$$人，两项都会的$$10$$人，两项都不会的有$$8$$人，这个班一共有人．,"[""$$35$$""]","韦恩图如图所示，这个班一共有$$16+21-10+8=35$$（人）．
 analysis_6434-image_0",填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6486,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],在自然数列$$1$$，$$2$$，$$3$$，$$\cdots$$，$$1000$$中，不能被$$3$$或$$5$$整除的自然数有个．,"[""$$533$$""]",$$3$$的倍数有$$\left[ \frac{1000}{3} \right]=333$$(个)，$$5$$的倍数有$$\left[ \frac{1000}{5} \right]=200$$(个)，$$3$$和$$5$$的公倍数一定都是$$15$$的倍数，而$$15$$的倍数有$$\left[ \frac{1000}{15} \right]=66$$(个)，所以被$$3$$或$$5$$整除的数有$$333+200-66=467$$(个)，则不能被$$3$$或$$5$$整除的自然数有$$1000-467=533$$(个)．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6545,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],芳草地小学四年级有$$58$$人学钢琴，$$43$$人学画画，$$37$$人既学钢琴又学画画，问只学钢琴有人.,"[""$$21$$""]",$$58-37=21$$人,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6738,"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]",[],三年级三班参加语文兴趣小组的有$$30$$人，参加数学兴趣小组的有$$45$$人，有$$20$$人两个小组都参加．这个班有人参加了兴趣小组．,"[""$$55$$""]",$$30+45-20=55$$（人）．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6739,"[""知识点----计数模块----容斥原理----二量容斥""]",[],三年级一班有$$47$$人，每人至少参加了绘画兴趣小组或唱歌兴趣小组中的一个，有$$20$$人参加了绘画兴趣小组，有$$10$$人两个小组都参加了，有人参加了唱歌兴趣小组．,"[""$$37$$""]",47-20+10=37（人）,填空,{},"[""知识点----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6740,"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]","[""analysis_6740-image_0""]",学校组织采摘活动，共有$$46$$人参加，只采了樱桃的有$$18$$人，既采了樱桃又采了杏的有$$7$$人，既没采樱桃又没采杏的有$$6$$人，问：只采了杏的有人.,"[""$$15$$""]",如图，用长方形表示全体采摘人员$$46$$人，$$A$$圆表示采了樱桃的人数，$$B$$圆表示采了杏的人数．长方形中阴影部分表示既没采樱桃又没采杏的人数．由图中可以看出，全体人员是至少采了一种的人数与两种都没采的人数之和，则至少采了一种的人数为$$46-6=40$$人，所以只采了杏的人数为$$40-18-7=15$$人． analysis_6740-image_0,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6741,"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]",[],三年级三班有$$12$$人既会打篮球又会踢足球，$$25$$人会打篮球，$$19$$人不会踢足球，那么三年级三班既不会打篮球也不会踢足球的有人.,"[""$$6$$""]",只会打篮球：25-12=13（人）两种都不会：19-13=6（人）,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6742,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],四年级一班学生每人都至少买了一本书，买故事书的有$$30$$人，买漫画书的有$$12$$人，两种都买的有$$6$$人，问全班有人．,"[""$$36$$""]",根据二量容斥公式，全班有$$30+12-6=36$$（人）．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,6743,"[""拓展思维----计数模块----容斥原理----二量容斥""]","[""analysis_6743-image_0""]",某班有$$40$$个学生，$$15$$人参加数学小组，$$18$$人参加作文小组，有$$10$$人两个小组都参加，两个组都不参加的有人．,"[""$$17$$""]","只参加数学小组的有$$15-10=5$$（人），
只参加作文小组的有$$18-10=8$$（人），
 analysis_6743-image_0 
$$5+10+8=23$$（人），
都不参加的有$$40-23=17$$（人）．",填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,7002,"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]",[],对全班同学调查发现，会游泳的有$$30$$人，会打篮球的有$$35$$人．两项都会的有$$20$$人．这个班一共有人.,"[""$$45$$""]",30+35-20=45（人）,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]"
78,二量容斥,7003,"[""拓展思维----计数模块----容斥原理----二量容斥""]","[""analysis_7003-image_0""]",蓝色和红色两种珠花，每人至少选一种，共有$$20$$人，其中有$$16$$人选了蓝色珠花，$$12$$人选了红色珠花．问两种珠花都选的有人．,"[""$$8$$""]","方法一：$$16$$人选了蓝色珠花，$$12$$人了红色珠花，这样算一共就有$$28$$人，但是还有一部分同学两种珠花都选了，在选红色珠花的人中算了一次，在选蓝色珠花的人中又算了一次，这样就多算了一次实际上只有$$20$$个人，因此有$$28-20=8$$（人）重复数了一次，这$$8$$个人就是两种珠花都选的人数．
方法二：此题也可以通过韦恩图解决看图列式：$$16+12-20=8$$（人）．
 analysis_7003-image_0",填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,7038,"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]","[""analysis_7038-image_0""]",某次英语考试由两部分组成，结果三年级三班有$$12$$人得满分，第一部分有$$25$$人做对，第二部分有$$19$$人有错，问：三年级三班中两部分都有错的有人.,"[""$$6$$""]",如图，用长方形表示参加考试的人数，$$A$$圆表示第一部分对的人数．$$B$$圆表示第二部分对的人数，长方形中阴影部分表示两部分都有错的人数．已知第一部分对的有$$25$$人，全对的有$$12$$人，可知只对第一部分的有$$25-12=13$$人．又因为第二部分有$$19$$人有错，其中第一部分对第二部分有错的有$$13$$人，那么余下的$$19-13=6$$人必是第一部分和第二部分均有错的，即两部分都有错的有$$6$$人． analysis_7038-image_0,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]"
78,二量容斥,7127,"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]","[""analysis_7127-image_0""]",未来小学进入了“所见、所学、所闻”主题月，举办全校诗词大会、游艺会、体育节等多项赛事活动．其中，诗词考试由两部分组成，结果全班有$$12$$人得满分，第一部分有$$25$$人做对，第二部分有$$19$$人做错，两部分都做错的有人．,"[""$$6$$""]",如图，用长方形表示参加考试的人数，$$A$$圆表示第一部分对的人数．$$B$$圆表示第二部分对的人数，长方形中阴影部分表示两部分都做错的人数．已知第一部分对的有$$25$$人，全对的有$$12$$人，可知只对第一部分的有$$25-12=13$$人．又因为第二部分有$$19$$人做错，其中第一部分对第二部分做错的有$$13$$人，那么余下的$$19-13=6$$人必是第一部分和第二部分均做错的，即两部分都做错的有$$6$$人． analysis_7127-image_0,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]"
78,二量容斥,7128,"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]",[],在游艺会上，有$$100$$名同学抽到了标签分别为$$1$$至$$100$$的奖券．按奖券标签号发放奖品的规则如下：（$$1$$）标签号为$$2$$的倍数，奖$$2$$支铅笔．（$$2$$）标签号为$$3$$的倍数，奖$$3$$支铅笔．（$$3$$）标签号既是$$2$$的倍数，又是$$3$$的倍数可重复领奖．（$$4$$）其他标签号均奖$$1$$支铅笔．那么游艺会为该项活动准备的奖品铅笔共有支．,"[""$$232$$""]",在$$1$$到$$100$$中，$$2$$的倍数有$$\left[ \frac{100}{2} \right]=50$$（个）．$$3$$的倍数有$$\left[ \frac{100}{3} \right]=33$$（个）．即是$$2$$的倍数，又是$$3$$的倍数的数一定是$$6$$的倍数，所以标签为这样的数有$$\left[ \frac{100}{6} \right]=16$$（个）．于是，既不是$$2$$的倍数，又不是$$3$$的倍数的数在$$1\sim 100$$中有$$100-(50+33-16)=33$$（个）．所以，游艺会为该项活动准备的奖品铅笔共有：$$50\times 2+33\times 3+33\times 1=232$$（支）．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]"
78,二量容斥,7198,"[""知识点----计数模块----容斥原理----二量容斥""]",[],学校组织采摘活动，共有$$55$$人参加，采草莓的有$$30$$人，采葡萄的也有$$30$$人，两种都没采的有$$7$$人，有人两种水果都采了．,"[""$$12$$""]",$$55-7=48$$（人），$$30\times 2-48=12$$（人）,填空,{},"[""知识点----计数模块----容斥原理----二量容斥""]"
78,二量容斥,7207,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],全班同学当中，会游泳的有$$15$$人，会打篮球的有$$19$$人．两项都会的有$$7$$人．这个班一共有人．,"[""A""]",会游泳或打篮球的有$$15+19-7=27$$人，全班有$$27+18=45$$人．,单选,"{""A"": ""$$15+19-7$$"", ""B"": ""$$15+19+7$$"", ""C"": ""$$15+19$$""}","[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,7208,"[""拓展思维----计数模块----容斥原理----二量容斥""]","[""analysis_7208-image_0""]",对全班同学调查发现，会游泳的有$$16$$人，会打篮球的有$$21$$人，两项都会的$$10$$人，两项都不会的有$$8$$人，这个班一共有人．,"[""C""]",韦恩图如图所示，这个班一共有$$16+21-10+8=35$$（人）． analysis_7208-image_0,单选,"{""A"": ""$$10+8$$"", ""B"": ""$$16+21+8$$"", ""C"": ""$$16+21-10+8$$""}","[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,7552,"[""拓展思维----计数模块----容斥原理----二量容斥""]",[],三（$$1$$）班有$$46$$人，其中有$$29$$人参加了体育小组，$$25$$人参加了美术小组，有$$15$$人两个小组都参加了，那么有人什么都没有参加．,"[""$$7$$""]","$$29$$人参加了体育小组，$$25$$人参加了美术小组，则$$29+25=54$$人中有$$15$$人被加了两次，实际参加的人数是$$54-15=39$$人，那么两个小组都没参加的人数有：$$46-39=7$$人，
$$46−(29+25−15)=46−39=7$$（人）．
答：两个小组都没参加的有$$7$$人．",填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥""]"
78,二量容斥,7553,"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]",[],某学校三年级$$2$$班，有$$14$$人参加了数学兴趣小组，有$$16$$人参加了英语兴趣小组，有$$8$$人两个兴趣小组都参加了，那么共有人参加了兴趣小组．,"[""$$22$$""]",共有$$14+16-8=22$$人参加了兴趣小组．,填空,{},"[""拓展思维----计数模块----容斥原理----二量容斥"", ""知识点----计数模块----容斥原理----二量容斥""]"
374,多笔画变一笔画,1202,"[""拓展思维----组合模块----图论问题----多笔画----多笔画变一笔画""]","[""question_1202-image_0""]",下面这个图形有个单数点，所以至少需要去掉条线段才能一笔画. question_1202-image_0,"[""$$12$$"", ""$$5$$""]",图中的$$12$$个交点都是奇点．要想一笔画，最多只能有$$2$$个奇点，至少需要去掉$$10$$个奇点，需要去掉$$10\div 2=5$$条线段.,填空,{},"[""拓展思维----组合模块----图论问题----多笔画----多笔画变一笔画""]"
374,多笔画变一笔画,1989,"[""拓展思维----组合模块----图论问题----多笔画----多笔画变一笔画""]","[""analysis_1989-image_0"", ""question_1989-image_0""]","下面这些图形能一笔画吗？如果能，请试着画一画，如果不能，请你添加最少的线把它改成一笔画图形．
 question_1989-image_0","[""C""]","不能一笔画，可以改成一笔画，关键是把奇点的个数减少到$$2$$ 个，办法是在两个奇点之间加一条线．加线的方法是比较多的，只要是在$$2$$ 个奇点之间加线，斜线、折线都可以．答案如图（不唯一）：
 analysis_1989-image_0",单选,"{""A"": ""添一条线"", ""B"": ""添二条线"", ""C"": ""添三条线"", ""D"": ""添四条线""}","[""拓展思维----组合模块----图论问题----多笔画----多笔画变一笔画""]"
